name,openinghour,price_level,image,rating,description,lat,lon,phone,address,website,place_id,category,postcode
Tetsujin,"Monday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM | Tuesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM | Wednesday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM | Thursday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM | Friday: 11:30 AM – 3:00 PM, 5:00 – 9:00 PM | Saturday: 11:30 AM – 9:00 PM | Sunday: 11:30 AM – 9:00 PM",moderate,https://places.googleapis.com/v1/places%2FChIJMyxbicpC1moR0cLxO8kuiP8%2Fphotos%2FAciIO2d7Hb5NBya7Cc4NtKQP0d2ZLD5JeV-Rg8vOJdodlZn7ECYQauexIWACO3o1ZgCkC7gPU93__58H5PJL4hmhsaMf-jRyTp1c6DA0LaFgIVWNBJLnkOgbgNeL7J4WxLFU3QOJIVKEkpTf-sdRjaIiw5Q1xfpia9jTkdmhGFl3-NMpuXRLd4_J7WCWLZVuFGs_FnmW6STk-PUP0XbB04p2iSUA2CVlDktiuYnpV7ZJ-7nJi-cxPzSqwrDKKZ0BpsVigvm8KIh0jm_e0_iRNaIuphnVug0WWysRh_96hmY7GrZfcw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Tetsujin Korean BBQ is a great spot for a meal, though it can be a bit tricky to find at first. The restaurant offers a wide variety of meats, including high-quality wagyu beef that was especially impressive. The service was friendly and attentive, making the dining experience even more enjoyable. Overall, it’s a nice place to enjoy delicious Korean BBQ with good selection and excellent service. Highly recommended! | The meat is of great quality and the food is delicious. The prices are reasonable, so you can order plenty to enjoy. The sushi is also fresh and high-quality",-37.812291,144.9645107,(03) 9663 9993,"295 Lonsdale St, Melbourne VIC 3000, Australia",http://www.tetsujin.com.au/,ChIJMyxbicpC1moR0cLxO8kuiP8,Other,3000
Pho Bo Ga Mekong Vietnam,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,inexpensive,https://places.googleapis.com/v1/places%2FChIJB1sDb8pC1moRJ2XOICzTbew%2Fphotos%2FAciIO2e62Qubu5yQJm0YiXMFa1JGJEhG4scsjOJQRNiW_-NI1ITWUl2b0yfgLBKEhdWs7omJz3Xc9Y5q4urbhAPsqrlhJLzvzkpGv-YVUJqzHMTKRhB826zNbpi8GXien_f3HktcTkyLdJ9QOG5aYNdS51LjqwCM34ChB6yqfhRrozD0PAGlX9MOdBq_DBjak9R1OJZFp52JazkNlXqegvx7yFtQsKHMHl-UT9xw462TkfpEN0vAm6wR2kgSqBgAncE8M8imZM_1QTaj5Fs7QTiyoFpP64xYWiL3kY9-gHSut7fNWpL-raYMRj8Uj8kmJUbxzbqVOByj2w7-Ltk0NN8ez3dDKwdRTk2gnyshJavVIjrCY7_COtEJJNJ-PNji4QwKacD5BqGgdOaaeA4eanSsB0RJEOsBZBGI4CXv8VwtW4txkA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.9,"Steaming bowls of traditional pho served in a bustling, utilitarian room with mirrored walls.",-37.812393,144.964778,(03) 9663 3288,"241 Swanston St, Melbourne VIC 3000, Australia",https://www.facebook.com/mekong.melbourne/,ChIJB1sDb8pC1moRJ2XOICzTbew,Vietnamese,3000
Stamford Plaza Melbourne,,,https://places.googleapis.com/v1/places%2FChIJc-7BSMhC1moRJadN_SH7-PM%2Fphotos%2FAciIO2dcnMablABHCYUsSKyLJ9XqL-Wn-03z8FQSAllHwnzsFjcsbgw6zi5n3NjtmbpnbjrhxGt5U6_6mWTTRDYp3Cf9tx4cwKNH_c8rbjsKjgFal3xyubnH0SDLExI55lSVCuOVMzC9IxSHqbYGXHXDLDPxioxPy3H3d5PDId9ec1weh9Qz8SQNamFkNMcA9yszYuMHZdEeUzdpYJeHy-H8hbyRM1UOoZ0RvqryCm3lMhuUOhhPWt1qA_47st_KnCRLMxOLtPVmu5h_tEKN8W1oQaoSuImmRH-vxDW8gUNVZAZMVw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.9,"Refined hotel featuring polished suites, a high-end restaurant and an indoor/outdoor pool.",-37.8135163,144.9699388,(03) 9659 1000,"111 Little Collins St, Melbourne VIC 3000, Australia",https://www.stamford.com.au/spm,ChIJc-7BSMhC1moRJadN_SH7-PM,Other,3000
Ginza Teppanyaki,"Monday: 12:00 – 3:00 PM, 6:00 – 10:00 PM | Tuesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM | Wednesday: 12:00 – 3:00 PM, 6:00 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 6:00 – 10:00 PM | Friday: 12:00 – 3:00 PM, 6:00 – 10:30 PM | Saturday: 12:00 – 3:00 PM, 5:30 – 10:30 PM | Sunday: 12:00 – 3:00 PM, 5:30 – 9:30 PM",expensive,https://places.googleapis.com/v1/places%2FChIJ5XpydclC1moR7UUgWI3KRTI%2Fphotos%2FAciIO2eT0_HT9afX0EXi_c8EFFmkvLZkImeg8wGX04oPMAeg5kXSyBJfey5b279dTggDwW6pCA2SMw579nEe7DxQPjwWNqsFWJbl2ABZ06OpKniNAC4DbsPMt9KezWLd51noPHWlFO59-bRz_64saGZ8kTneyCwr-FwpF_8sXTbjuar8TyobOXgBWUeG4fUpx7TDf9uqCMA4YecO3FF8tfmnDmmQm1WWD597n4ojacqVZ-4jDfh_94zHXT7Ed6lVmFRHIMAEzKOTfji6ozLGsNoOiWoU_N2hNvb7rLyvpQOogAZ-4uMWDCx8blY1KrSbnQ5Ule3R_8s8iX89GbvKuCnNyhr7iEUcBTNHYHy82F4R8BVtmypJitrRbbtB_qqrDzlN1fmxnqzaGWlACVcBfAaUj_d7PthF8Fe6Nq0mTSpZZtFfm1am/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Sushi and teppanyaki served in a simple, family-friendly Japanese restaurant popular with groups.",-37.8117282,144.9684233,(03) 9663 1155,"Level 1/139 Little Bourke St, Melbourne VIC 3000, Australia",https://ginzateppanyaki.com.au/,ChIJ5XpydclC1moR7UUgWI3KRTI,Japanese,3000
Flower Drum Restaurant Melbourne,"Monday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Friday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Saturday: 12:00 – 3:00 PM, 6:00 – 11:00 PM | Sunday: 6:00 – 10:30 PM",very_expensive,https://places.googleapis.com/v1/places%2FChIJr1N1BMlC1moR6aJLe1nHgPQ%2Fphotos%2FAciIO2ftWRLrmgW3z7UQMBmdEMmHgXFYaNrvZIN4JDG-xjWMU-oYkUqnwTq_pcx-jYQfiucIYFE2iVcqfC0DZ4mbnvIG25_5tF49D4H1iMN0jZesSpGANjpuU1eZ_o-8C8rIHeqVnAFEJZuxufFHKhCy9QHeGfwV6wIcMGZSMmxH2-alzg-mxgv61IBf3HsayvbWfcs9Ng5Wg5nwGkXYz5y9kM9nwaxkimcA88Jj3pRjbeuclqkTu7H65AC1LPqOL5gzNn_xBvfOQpPQBL4uaeHwkiFZJL7sZ4o50UA361M5l-b13g/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Cantonese meals in a sprawling, red-carpeted restaurant with panels of Chinese art lining the walls.",-37.8118772,144.9692458,(03) 9662 3655,"17 Market Ln, Melbourne VIC 3000, Australia",http://www.flowerdrum.melbourne/,ChIJr1N1BMlC1moR6aJLe1nHgPQ,Chinese,3000
Ants Bistro,"Monday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Tuesday: Closed | Wednesday: 12:00 – 3:00 PM, 5:30 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 5:30 – 10:00 PM | Friday: 12:00 – 3:00 PM, 5:30 – 10:00 PM | Saturday: 5:30 – 10:00 PM | Sunday: 12:00 – 3:00 PM, 5:30 – 10:00 PM",moderate,https://places.googleapis.com/v1/places%2FChIJ06dOEslC1moR5wrZnqexW94%2Fphotos%2FAciIO2dZi-Y4V3xZBSfzdKnT4M1_1vgO-ZDi3W1idX0fcWviQUYZJIKIGxyg_4APhBBXJpBeI_cOWnFqvyagzEJjpBOuapDYBWH1P4zxws9mKRl1XsTAjM2vsBe3XIDN79SjTFgxEbgOTISgOnPaOMKr3sDpHXXU0XpE_3EWsvLVI23Rux3C6RMMyF63GZHAxnJsLxMxW7aAkDWoIaskdArZOqIS4oWTWkOnW1Qye4JAnbDi1P56Y3BYQU3NJR1jo7VPwKWIgzXVKQhUKipFfOb2OU0VriGEzcTTru3n0WiFLls5uvDrcfFaH-uGWaQu3jQ-ZFAPiU92JbWEpYkmsQFjrVOwtLaeYhjhSxS-i-AA8IsHU1pgWWPMXi0IgQYOaOEOzhHxPtOwIqwMpO_-IVnL8o9tGtLbVwH8qzjr4PPaoD2Mdg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.5,Lively restaurant offering Chinese staples in basic setting with tablecloths and red feature wall.,-37.8113496,144.968293,,"7 Corrs Ln, Melbourne VIC 3000, Australia",,ChIJ06dOEslC1moR5wrZnqexW94,Chinese,3000
Chapati CBD,"Monday: 5:00 – 10:00 PM | Tuesday: Closed | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 11:00 PM | Friday: 12:00 – 3:00 PM, 5:00 – 11:00 PM | Saturday: 12:00 – 3:00 PM, 5:00 – 11:00 PM | Sunday: 12:00 – 3:00 PM, 5:00 – 10:00 PM",expensive,https://places.googleapis.com/v1/places%2FChIJ7VyEt8hC1moRRen6QKnTgoo%2Fphotos%2FAciIO2d3OYA0Hcyoya3rziUxnADg8blNFXuAcoMeRNiKALeRfnDCS6ueVkv62smBTPIqnOmHiVHWetmGc8E-ljiNgx6ztPdZle4-KJcZzMWLHo0Lfz5wmiT8YKqI9NHVGZL16zNzTfEV1wG5wXgLpFT7s1FKru-6THP6Q8La200vFCwt0bVFGRITuJeG3KqBhJK2bfElrJCQssbgDZw5wpdaF8UD5gmYvQ8ipHFwN8y18FGnpg4o2EtK018ddqUU-IPC_4zEdJgHzNeqCXKPC6MkD0wgjYnjN_iRfwlQnXfUZj8yiQ/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Vibrant restaurant & bar with funky, disco-style decor dishing up Asian-style street eats.",-37.8112247,144.9708995,,"Ground floor/27-29 Crossley St, Melbourne VIC 3000, Australia",http://chapati.com.au/,ChIJ7VyEt8hC1moRRen6QKnTgoo,Other,3000
Florentino,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: Closed,expensive,https://places.googleapis.com/v1/places%2FChIJZTDR6shC1moRq3z8gjwyzcg%2Fphotos%2FAciIO2ezopvJihUkmtpOE9D5s0Odkdge1LWcadOuRaTpLfyy33FtW_t_MUxLhPr1Uszq3HxKqDgKi53-unxS00hDIUO_g22TCQsp5W3Doy9B8M91MCyk0ZD88MJfo5-hvmAHox3SIYtWNXmaru2tEZjmQSuvrl575kbrBP-V5SHcrMGRtgyyo6neRPdB4Zs8wSexCNJ9Ah19YxS9IJGPEiHjvu9n0x0aBtFI0C7Ly74_9dRX7zIJ8gENBlhSlXFyWWT9EVBC6rr8XenXsnVwOZw7XOsFzfiOk_jr_jJZqalKxkWyzA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Split-level space decorated with murals housing an Italian fine-dining restaurant, a grill & a bar.",-37.8117411,144.9708059,(03) 9662 1811,"80 Bourke St, Melbourne VIC 3000, Australia",http://www.florentino.com.au/,ChIJZTDR6shC1moRq3z8gjwyzcg,Italian,3000
Hofbruhaus Melbourne,Monday: Closed | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 PM – 1:00 AM | Saturday: 12:00 PM – 1:00 AM | Sunday: 12:00 – 11:00 PM,moderate,https://places.googleapis.com/v1/places%2FChIJj5XQHMlC1moRr-au_PgprUY%2Fphotos%2FAciIO2fJ8jMk-n9_KdYpgnCe1H_2kd-wQwRNE2Cl7wM4BA64HfGccwNP23vCe5GoQTTtoysTBhRyX8j8FXo6B4KYShr2AeshMK39TQO5AZOxWi22KnCsJUEmJBMHhcuBoVCZYzzuqeOcixPm_OQ01oNXnUDWj357cK2g-LS9rZcRekjWOT0Fg1fdMR13G-WexNAxnLkJf-RYN9aOdyrnOyX8D8kBvrlLXPLjrM-pfJPBSfBWhVeRKVamIgmvJhP5w26qB_cCcoRD7COUl0XA-jZcWv9PoYwPmR0mdd-UbNdwpi0Ttg/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Staff in traditional Bavarian dress serve up schnitzels, sausages and steins in a buzzy beer house.",-37.8116657,144.9692918,(03) 4832 2205,"18-28 Market Ln, Melbourne VIC 3000, Australia",http://www.hofbrauhaus.com.au/?utm_campaign=gmb,ChIJj5XQHMlC1moRr-au_PgprUY,Other,3000
Rare Steakhouse Uptown,"Monday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Friday: 12:00 – 3:00 PM, 5:00 – 10:00 PM | Saturday: 5:00 – 10:00 PM | Sunday: 5:00 – 10:00 PM",expensive,https://places.googleapis.com/v1/places%2FChIJ11WChshC1moRVVoJ51HvoK4%2Fphotos%2FAciIO2frIkFzi1mMjv0mbKpPLKOqExIZqpRJZyAql672B66U9uJf4IQjM6syRFGFlPjmGTZ7ko-6dte6UhnySFJDE8ZTy-R-PcpWEFyDVqQ5yCcAXruVgVfPBGaB-oXCjbA054soBhgZ77LS9DGFukHrPPF1z_QFAJpqXx41dqSam2gvSIBSD5D5MbMbAfnUvTPHdNcvpSmL8K15ku006qDOR-Ia9fhuY4vXhdKVYxumCJfZtjT0oRTR66qnC6gonlchNZM8NZt232SKFTkvB5mJSlEPXKDCIZNOHJA5DB_ZsXTqCw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.6,"Chargrilled cuts with matched local wines, in a classy restaurant with mezzanine and high ceilings.",-37.8131231,144.9716015,(03) 9663 3373,"6/61 Little Collins St, Melbourne VIC 3000, Australia",http://www.raresteakhouse.com.au/,ChIJ11WChshC1moRVVoJ51HvoK4,Steakhouse,3000
Shou Sumiyaki,Monday: 12:00 – 10:30 PM | Tuesday: 12:00 – 10:30 PM | Wednesday: 12:00 – 10:30 PM | Thursday: 12:00 – 10:30 PM | Friday: 12:00 – 10:30 PM | Saturday: 12:00 – 10:30 PM | Sunday: 12:00 – 10:30 PM,,https://places.googleapis.com/v1/places%2FChIJuWCNdMlC1moRccHRhxqIN7Y%2Fphotos%2FAciIO2dnlqSBAaArSCmd64FV3QnsjZeTgvzNRA5qfHvCOhYkbsTWkIJYdx41I0-mNaNGdsIhytQivWaFaFA9nNR1zQF0mVlYa59t50JlxFd3ThP4hFGsrsl4-B-B9KqB32tH24k_KKvodCgLwbD6qw2iR-TaYrZYkToMbQn5A1u5ODWCyG90JormYuG_t9QAui1Fu-oOKE8DhohNQNfhh_8gqwsi8mYddqZoIHVCr1Z3jJ_VCOKVwWpWjQ3QbZGyBxKT_LfyRJKzfXRt6e0FNS0qSA0aC5jtewLObq9JgjDfSqRf7g/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.3,"Grilled meat, seafood & snacks, plus a vast sake list, in a Japanese-style room with paper screens.",-37.8116416,144.9680161,(03) 9654 3933,"160 Little Bourke St, Melbourne VIC 3000, Australia",https://shousumiyaki.com.au/,ChIJuWCNdMlC1moRccHRhxqIN7Y,Japanese,3000
Seamstress Restaurant and Bar,Monday: 5:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 5:00 PM – 1:00 AM | Sunday: Closed,moderate,https://places.googleapis.com/v1/places%2FChIJgUj6JclC1moRK3chV0S388M%2Fphotos%2FAciIO2ccw0wW_lEKcfP2nKdMsM1GwSWLrr9dnZorSsxkqvYKLq7YHAEW6L1okEu-x4Mq4-iQAsF8T-T404qnPXToCn3KHmEDk5HaKt9uXBTrR9U_npbPPqisaOQAu2bLXh7rm84ZhbpvFMlQfRpUU94d3j6m1exkDgjmsxalCyucucA2rlQLkvgpg086e16hRQNLGdCBbISuaSLds6thk-8PevNklWTL-jTv4vLDRCwXeltL0hHcfDRfPNGiqYYArpgMLbOC2hnmZxumn-NfX5VSKJcLagxpTlEft_X-Wd7ACHMlbw/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Pan-Asian dishes in a former textile factory with low-lighting, fabric wall art and a cocktail bar.",-37.8105595,144.9690135,(03) 9663 6363,"113 Lonsdale St, Melbourne VIC 3000, Australia",https://www.seamstress.com.au/,ChIJgUj6JclC1moRK3chV0S388M,Other,3000
HuTong,"Monday: 11:30 AM – 3:00 PM, 5:30 – 10:00 PM | Tuesday: 11:30 AM – 3:00 PM, 5:30 – 10:00 PM | Wednesday: 11:30 AM – 3:00 PM, 5:30 – 10:00 PM | Thursday: 11:30 AM – 3:00 PM, 5:30 – 10:00 PM | Friday: 11:30 AM – 3:00 PM, 5:30 – 10:30 PM | Saturday: 11:30 AM – 3:00 PM, 5:30 – 10:30 PM | Sunday: 11:30 AM – 3:00 PM, 5:30 – 10:00 PM",moderate,https://places.googleapis.com/v1/places%2FChIJEedY_chC1moRJXYIf7bpi1w%2Fphotos%2FAciIO2ee5i87UV_JbW95nuy74hBGPtrvv1MxIsheGHIsJTHA6ueLUvXXhMSKupaC3jGDlojE7JqaYf7F-0TWb-jNzXq01lNSBRvE-QtYAlacMKLxOxFDPa9g3MMhSvZbRL5gs5vt25kFZmg5t_ckg5yVSm-q1boR-x_DmP5AOSPalxpLDCmzqcIwFKnpaF94MqPazZmWNBsvKw_vEoBTiSRDBRDcWDg3smRZ3QFvKxehxCwwvkjJd4qOjmDBwXx3pUXFXkBO0kfTqqQQk13qOGJtmQwVGitPkI0irgjKRUhzqklMcaZqtxLtMB42RYAzIlb512o2U_oL_5Se4DfLLChKhxFhjp6kah-5OxSH-ODMw1riMG-bt-DojiiUAkwi4OenJyJuCyUPIvQtLjMn7fx7SipZsAgSLxYhJDbs3TTAJoC7dMI/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.2,Dumplings & other staples served in a chic restaurant incorporating Chinese motifs.,-37.811884,144.9694785,(03) 9886 6999,"14-16 Market Ln, Melbourne VIC 3000, Australia",http://hutong.com.au/,ChIJEedY_chC1moRJXYIf7bpi1w,Chinese,3000
Crystal Jade Restaurant,"Monday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Tuesday: Closed | Wednesday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Thursday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Friday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Saturday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Sunday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM",moderate,https://places.googleapis.com/v1/places%2FChIJQU1Ac8lC1moRFcuL51IWEfc%2Fphotos%2FAciIO2f7DSAv6FAUNoCC9dJsXkGFAkxR7XLv7x1Cd3OJkocVvGquOOMvCb2-lgS5-5G6pQ78FjtN-nW7KRUXAqryOKs-lk4cnlVb9aCeLvNSKVNCcbxIbw1Kqti58kfau_yZI1-l6pJsxVXkv_IIpk_NhTp-CCa3nHgmqSoXNS-QK3R4cp3rKRfo_elzLpAyMgy-BuQJuuTUnNt9FsUnYeT_m2YZrPPHM_UOcl_Y_qXLz02VC5SmRBUhAdsNH60boMeil55yGYbhSgNaQl-uJvD_sa6iNuEfAfVsCaUQw-5lb6ORGA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,3.9,Elegant Asian restaurant in busy cultural hub serving dim sum in a simple and stylish setting.,-37.8115473,144.9679945,(03) 9639 2633,"154 Little Bourke St, Melbourne VIC 3000, Australia",http://www.crystaljademelbourne.com.au/,ChIJQU1Ac8lC1moRFcuL51IWEfc,Chinese,3000
Taco Bill- Russell St,"Monday: 5:00 – 9:00 PM | Tuesday: 12:00 – 2:30 PM, 5:00 – 9:00 PM | Wednesday: 12:00 – 2:30 PM, 5:00 – 9:00 PM | Thursday: 12:00 – 2:30 PM, 5:00 – 9:00 PM | Friday: 12:00 – 2:30 PM, 5:00 – 9:30 PM | Saturday: 12:00 – 2:30 PM, 5:00 – 9:30 PM | Sunday: 5:00 – 9:30 PM",moderate,https://places.googleapis.com/v1/places%2FChIJ11L1vslC1moRY2bUl0toqJ4%2Fphotos%2FAciIO2c9k1-LtHMt41kyYhZHnS1cCrB8k7xZHT3ZQFv_d8iEM2n7B1qSMeOuQbyicFPoX2G7zaAM6E50t9sfghGFdizv2rLe3OUW85C2YYhZOLT-1Awwlz52uo-PoKKucGzFhFiCaxAGrrEiuN8dAsI6yfgSR-n2aaIBxSSqDjIPQf1NQw30NcuS3-ZihAogdTEUlpQ3a-ZrgHwM9yX26Pomx06bhT3bWY0ncfZWUWM824W3mw3Zn6tP05ijmC3lhNrwcHsxYINAoPZLEGA68kKC3CzQNVzofHJOQn2GHF5PVN7wH-QT6P0O6M0BQf03lMfCPNUomteKzBggoCQo994JluxbFXhvF8-5Ar60-EBF1VydZTnfH5-0wm3uxtG_wROF19ZwwfwBBOAlFmDLFOcmOmSmnyA136AoyqK_K1cldvEuM2bSFkTdRKHBp4gFwo8i/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Mexican standards like enchiladas and tacos, plus margaritas, dished up in a casual, enduring chain.",-37.8130233,144.9683892,(03) 9654 3369,"142 Russell St, Melbourne VIC 3000, Australia",https://www.tacobill.com.au/,ChIJ11L1vslC1moRY2bUl0toqJ4,Mexican,3000
Bottega Restaurant,"Monday: Closed | Tuesday: 12:00 – 3:30 PM, 5:30 – 11:00 PM | Wednesday: 12:00 – 3:30 PM, 5:30 – 11:00 PM | Thursday: 12:00 – 3:30 PM, 5:30 – 11:00 PM | Friday: 12:00 – 3:30 PM, 5:30 – 11:00 PM | Saturday: 12:00 – 3:30 PM, 5:30 – 11:00 PM | Sunday: Closed",expensive,https://places.googleapis.com/v1/places%2FChIJ-7pLvshC1moRWHbU4T32oaU%2Fphotos%2FAciIO2d8ZBHHj6WEOJF2r1oZ-XnlRRAjTH3lfyCiM3SgZShdsCFwshL6ELLG-l3J9KB2HgotMKhUeIrnutDbFwsP27vYgWlkYeATrw0IoD-ei7T9Px_83QQ77rRS8tZejTH2oaSAr30SofH9Y5oNK9_53DNrc5lH9qgbnGgzSuthN0P7uuWXm4-jCsW4XLDMDFezx-HyPpT3emwg4BVU1Y-VsQyml49gaRfCQS9m57WVsxGrEdTZ181cXMPC3yiDg6nduiqSE1IXjtE6ICPX_nExS4qDpWcvk7FgZ7xyYDDzOvY/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.5,"Modern Italian food in an elegant restaurant with tablecloths, leather banquettes and mood lighting.",-37.8117213,144.9710448,(03) 9654 2252,"74 Bourke St, Melbourne VIC 3000, Australia",http://www.bottega.com.au/,ChIJ-7pLvshC1moRWHbU4T32oaU,Italian,3000
The Elephant& Wheelbarrow,Monday: 12:00 PM – 1:00 AM | Tuesday: 12:00 PM – 1:00 AM | Wednesday: 11:30 AM – 1:00 AM | Thursday: 12:00 PM – 1:00 AM | Friday: 12:00 PM – 3:00 AM | Saturday: 11:30 AM – 3:00 AM | Sunday: 11:30 AM – 1:00 AM,moderate,https://places.googleapis.com/v1/places%2FChIJwzeo78hC1moRW61GRBlZJ0w%2Fphotos%2FAciIO2dRsp39NhI3d7swzyX-qUKFjz9JU9yVyPvQ5FXDK1izBLj3fnNzuZxf7w6R-YzLa48IQIpQDwzpH4HZGdj_fL0omemhlsBsFBifr0ryxQ5IIdzSMkxSNnVe_bL7x2CZK_1Ak75JmQhLKRwUAWaAogInAce4hAwjWxrBoX83mkiYR0hys4O2vHcD3MGbT8a_1WaapNzWJHusguWj3nItc54v0spvWkKCggJLu8V2Z8SgpNGncazXg1mJginX2FV87QtzU2ESbEMWp3BcJfGVeVDPodelz1sUGfptdjEv9w-Ptt0KDc6DvgEMszzUd__ue3LSm1vhDLlZXqsFRdQk4jUlzXGPV4lydimy6Z42WQ3IIpUnLzlNf_ODVdSOyH52iKtFHvxIbDWDXdU4AFiE4-0YcHDkRe-0maf_Hf2QNlGan-8Q/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4,"Warm, traditional English pub for bangers and mash, Guinness on tap, and live music on weekends.",-37.8119483,144.9702663,(03) 9639 8444,"94-96 Bourke St, Melbourne VIC 3000, Australia",http://elephantandwheelbarrow.com/,ChIJwzeo78hC1moRW61GRBlZJ0w,Other,3000
Pellegrini's Espresso Bar,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: Closed,inexpensive,https://places.googleapis.com/v1/places%2FChIJlfjfvchC1moRCNO0EIFZ1vo%2Fphotos%2FAciIO2eHOX6XUJOn4vpsoXnDpT2jqMtX97CRPEl-SaLp2e9LQhglVqIXbIp_flfxJvAj8G52s7DDZH739lh7QqHs7r_l13uwknpo24pLsbLw5FDCQYqAepjS8SjVqROBSbJatT_gYiOHVEiyMBWuhcz63IZ0tSrr8Zhuk_9BN-zsPPscsJlPlrn-eQQ9ZjK2cP4MX7mxOVNFcn93D7UavsvGjOYbkw29uvC9CCsmpgyFmFK1-3s3n4cpXdPcEhTYhVd4RPNKDnniPtZv-tsEIcQPyAuWsShz4JGpBXUvsshAL8PQNA/media?maxWidthPx=800&key=AIzaSyBXWY6JwLGO0kMVKRf4-ypgEJILQ-L5Q-I,4.4,"Established, family-run Italian coffeehouse with a changing daily menu and counter seating.",-37.8117189,144.9712084,(03) 9662 1885,"66 Bourke St, Melbourne VIC 3000, Australia",https://www.facebook.com/pages/Pellegrinis-Espresso-Bar/146032138772817,ChIJlfjfvchC1moRCNO0EIFZ1vo,Italian,3000
