place_id,description,category
ChIJ0xwW4cdC1moRe81ERqyUZpk,"Spacious monochrome Modern Italian restaurant with slick decor, hanging dome lights, and cellar bar.",restaurant_english_clean_desc
ChIJAwLSzMdC1moRC4BHUsdWkpQ,Elegant hotel restaurant with upscale dishes and stunning city views through ceiling-high windows.,restaurant_english_clean_desc
ChIJAVfi1sdC1moRV7tww9krhXg,Bright and spacious Japanese restaurant with an open kitchen and a sprawling maze of eating areas.,restaurant_english_clean_desc
ChIJc-7BSMhC1moRIjETg7EmJyw,"Upscale, light-filled hotel dining room offering local Australian fare & a breakfast buffet.",restaurant_english_clean_desc
ChIJN0AnAchC1moRUeQkcSOBLuI,"Industrial restaurant offering burgers, sandwiches & all-day brunch, plus Friday night DJ sets.",restaurant_english_clean_desc
ChIJq_Q3_bdC1moRTK6LBjNhFL4,"Classy bar with whiskey, cocktails and tasting menus, plus a hidden lounge behind a bookcase.",restaurant_english_clean_desc
ChIJA8SzVedC1moRLzSL5TQsovg,"Clever Asian fusion meals and banquets in a modern, buzzy space with an airy feel.",restaurant_english_clean_desc
ChIJBw5qAshC1moRnE3tP2RBM_I,"Cool chain for burgers and sliders made from carefully sourced produce, plus low-carb options.",restaurant_english_clean_desc
ChIJ4alrwcdC1moRUWjI-7mjBks,"Trendy operation doing out updated street food classics, as well as cocktails jugs.",restaurant_english_clean_desc
ChIJQwd52MdC1moRbqktY2gqhRk,Nice sushi roll !fresh and delicious ~🍣and also have bento | Lots of sushi variety to satisfy your healthy rice appetite. Very convenient fast food.,restaurant_english_clean_desc
ChIJsSdU2MdC1moRZcjvV3GqbRc,"Casual spot serving classic Vietnamese street food, including banh mi, pho & dumplings.",restaurant_english_clean_desc
ChIJR98TL8hC1moRSLN8MxbWsEE,"Upscale spot presenting French cuisine, a raw bar & drinks in a white-tablecloth dining room.",restaurant_english_clean_desc
ChIJQwd52MdC1moRp_Up79F6RP8,"😁🔥 An Outstanding Lunch Experience at Earl Canteen (45 Collins St.) If you’re in Melbourne’s CBD and looking for a spot that perfectly balances fresh, high-quality ingredients with a relaxed, welcoming atmosphere, look no further than Earl Canteen. I recently had the pleasure of visiting their Collins Street location, and I can confidently say that it exceeded my expectations in every possible way 🌟. 🥪🥖 Let me start with the food, which is the highlight of this gem. I decided to try their Chicken & Hummus Sandwich ($16.50), and it was, without exaggeration, one of the best sandwiches I’ve had in a long time. The chicken was perfectly cooked—juicy and tender—while the hummus provided the right amount of creaminess that balanced the flavors beautifully. What really stood out was the attention to the finer details. You can tell that the ingredients are sourced thoughtfully; every element in the sandwich felt fresh and packed with flavor. Whether it was the crispness of the vegetables or the softness of the bread, each bite felt carefully crafted. Earl Canteen doesn’t just serve “food”; they create a meal that feels nourishing and indulgent at the same time. You can truly taste the difference when the team behind the counter cares about the quality of what they serve. It’s clear that they’ve put a lot of thought into their menu, offering options that cater to a variety of preferences and dietary needs, without sacrificing flavor or creativity 🌿. If the chicken and hummus sandwich is any indication of their other offerings, I can’t wait to come back and explore more of their menu! 🤩🎉 The ambiance of the space also deserves a special mention 🏙️. In the heart of Collins St., Earl Canteen provides a calm and cozy escape from the busy hustle and bustle of the city. The interior is modern yet comfortable, with a minimalist design that doesn’t feel overly crowded, even during the busy lunch hours. I was there around peak time, and while the place was lively, it maintained a sense of order and calm. Whether you’re grabbing something quickly for takeaway or dining in, the layout makes it easy to enjoy your meal without feeling rushed or cramped. What’s even more impressive is the level of service. The staff at Earl Canteen were incredible from start to finish 🙌. They greeted me with a warm smile as soon as I walked in, and despite the midday rush, they were efficient and organized. It’s not easy to maintain such a level of customer service when the place is packed, but they did it with ease. I also appreciated how they took the time to explain a couple of items on the menu when I asked for recommendations. You can tell that the staff are well-trained and genuinely care about giving customers a great experience. Another aspect that sets Earl Canteen apart is how accessible and convenient the location is. Being situated on 45 Collins St. makes it ideal for anyone working in the area or just passing through. It’s the perfect spot for a quick lunch during the workday, but also versatile enough for a more leisurely meal if you have the time 🗺️. Whether you’re a local or a visitor to the city, the ease of access and high standard of food make it a must-visit. One thing I truly appreciated was how they’ve managed to create such an inviting space without losing efficiency. The staff handled the lunch rush smoothly, and I never felt like I was waiting too long for my order. It’s one of those places where you can count on the service being just as good as the food, and that’s a rare combination. Overall, Earl Canteen has quickly become one of my favorite lunch spots in the city. From the food to the service to the atmosphere, every detail has been carefully thought out, ensuring an exceptional dining experience. If you’re a fan of fresh, wholesome meals that don’t compromise on flavor, Earl Canteen is definitely worth a visit. I’ll definitely be back soon to try out more of their menu options and to relive this wonderful experience! 👏🍴 | Food is great, delicious. Recommend However this company really needs to be more conscious of wasteful packaging when catering for office sites. Please use less plastic and bags for corporate catering. I have had a lot of catering deliveries and this company uses more than others. More Environmental impact for sake of convenience.",restaurant_english_clean_desc
ChIJQwd52MdC1moRc1D3BTBHTLs,"Choice is OK and the food was reasonably tasty - just not very hot. Vegetable Spring roll was looking a bit sorry. Tasted the same. Miso Chicken and Beef were OK just not very hot. Average experience. | Good sized portion for about $18. Wait time to table about ten mins although my associates took a little longer. Nice katsu chicken curry, nothing flash or extreme but the size pops it up to a 4****. Would visit and have again.",restaurant_english_clean_desc
ChIJQwd52MdC1moRuQepzl6YG7U,"Lively counter-serve chain serving traditional tacos & burritos, plus Mexican beer.",restaurant_english_clean_desc
ChIJZZAk3rdC1moRBLbi71KAUfc,"Brekkie, coffee & salads, offered in a sleek space with polished concrete floors & long tables.",restaurant_english_clean_desc
ChIJz9lOndlD1moRyRP7H4fqa84,"Dined here yesterday for an early dinner, walked past here a number of times and had it in my list to try. Food was fantastic, had the edamame, salmon sashimi, chargrilled kingfish wing, yakitori meatball, squid, steak, pumpkin and a couple of drinks. Service was great, food all had a nice Smokey/wood fire flavour. Highly recommend! We sat facing outside the restaurant to flinders st and it felt as if we were the only ones in the restaurant. Great experience! | Robata ticks most of the usual boxes for a Melbourne CBD restaurant: fancy interior design, solid wine list and well trained staff with some banter at the ready. Food was a bit of a let down with most dishes fairly average, one good (the tsukune, aka chicken meatball) and one seafood item not fresh. Nothing exceptional apart from one of the sakés. The not fresh dish was struck off the bill so while a negative for food that's a positive for the service.",restaurant_english_clean_desc
ChIJAd2WxERD1moRpTOJg1Vbh58,"‘More Style than Substance’ Whilst the restaurants interior is undeniably lavish, the food itself falls short of expectations. All dishes were plated well but lacked substance. The steep prices are rivalled only by the sluggish service. Ordered - 1 starter, 1 main, 2 desserts and 4 cocktails. Priced at $265. | We walked over from The Edge after a show, drawn by the elegant setting and the name, which means cardamom in Gujarati. But just to clarify — this is not Gujarati cuisine. The menu focuses on broader Indian dishes with a modern presentation. We ordered a chaat appetizer, daal, subzi, naan, and two drinks (one non-alcoholic). The food was okay — spicier than I expected, and the chaat was just OK. Drinks were small for the price, especially the non-alcoholic one, which was priced almost like a cocktail. The service was genuinely warm, and the space is lovely — softly lit and romantic, great for a date night. But overall, the food didn’t quite match the price tag. Go for the ambiance, not if you’re hoping for Gujarati flavors or standout dishes.",restaurant_english_clean_desc
ChIJbUqB5LdC1moRBUUGRuqWSjg,"Casual steakhouse offering quality cuts & a robust wine list, plus grilled fish & draft beer.",restaurant_english_clean_desc
ChIJ2QMv5rdC1moRlTlxgCFLl0M,"Peruvian bar and grill with dark wood and geometric tiles, for ceviche and pisco-based cocktails.",restaurant_english_clean_desc
ChIJN8oCuLdC1moRUEvkGfVeU78,"New York-style sandwiches, burgers & salads in a compact American breakfast/lunch cafe with a patio.",restaurant_english_clean_desc
ChIJd5o3LLhD1moRqyrZNfl78F4,"Bar Bambi – A Memorable Saturday Night Experience We visited Bar Bambi on a bustling Saturday night and were absolutely impressed by the experience. From the moment we arrived, the atmosphere was vibrant yet intimate – perfect for a weekend night out with mates. The food was a definite highlight. We enjoyed a delicious spread including the Spanner Crab Linguine, Chicken Main, Calamari, and Pork Sausage Pasta – each dish was beautifully presented, flavorful, and sumptuous. The kitchen delivered on quality and taste. To accompany our meal, we selected a stunning bottle of Nebbiolo, along with a few well-crafted cocktails – all of which added to the indulgence of the evening. A special mention goes to our waitress, Tilly, who provided warm, attentive, and professional service throughout the night. She helped elevate the experience with her friendly demeanor. Bar Bambi is a fantastic spot for a stylish night out, whether you're dining, drinking, dancing or just soaking up the ambiance. Highly recommend! | The first time my friends and I went here, two of our party had our drinks forgotten. When they finally got it to us we were informed we only had a short time left in our seating left to finish it. We asked if we could move to the bar instead as we did not want to rush down our cocktails and wanted to enjoy it, especially as it wasn't our fault it was forgotten. They said we couldn't and offered no alternatives, which is pretty poor customer service. The food was fine, but nothing special for higher priced Italian food. You are paying for the atmosphere. The second time we went was a fortnight ago, and the bar area was crowded. I was pushed by the waitress as she was making her way through to deliver drinks/food. I thought it was a one off but then later on throughout the night my friends mentioned it was happening to them too. That's incredibly rude. An ""excuse me"" would go a long way. It's absolutely not the first time I've been on a busy bar or club, and other places manage to find staff who don't just push people out of the way like cattle. I'm 110% done with the service here.",restaurant_english_clean_desc
